Date,Time,Voltage,SC_Current
14/7/2019,17:9:38,23.44,0.37
14/7/2019,17:14:38,23.44,1.04
14/7/2019,17:19:37,23.44,1.55
14/7/2019,17:24:37,23.44,1.04
14/7/2019,17:29:37,23.44,1.41
14/7/2019,17:34:36,23.44,0.67
14/7/2019,17:39:36,23.44,0.74
14/7/2019,17:44:36,21.09,1.04
14/7/2019,17:49:35,23.44,0.37
14/7/2019,17:54:35,23.44,0.44
14/7/2019,17:59:35,23.44,0.81
14/7/2019,18:4:35,23.44,-0.22
14/7/2019,18:9:34,23.44,0.30
14/7/2019,18:14:34,23.44,0.81
14/7/2019,18:19:34,23.44,0.22
14/7/2019,18:24:33,23.44,1.04
14/7/2019,18:29:33,23.44,1.04
14/7/2019,18:34:33,23.44,0.81
14/7/2019,18:39:33,23.44,0.89
14/7/2019,18:44:32,23.44,0.96
14/7/2019,18:49:32,23.44,0.59
14/7/2019,18:54:32,23.44,1.78
14/7/2019,18:59:31,23.44,2.59
14/7/2019,19:4:31,23.44,3.48
14/7/2019,19:9:31,25.78,4.22
14/7/2019,19:14:30,23.44,2.59
14/7/2019,19:19:30,23.44,1.92
14/7/2019,19:24:30,21.09,0.67
14/7/2019,19:29:30,25.78,1.11
14/7/2019,19:34:29,23.44,0.81
14/7/2019,19:39:29,21.09,0.52
14/7/2019,19:44:29,23.44,0.67
14/7/2019,19:49:28,23.44,0.37
14/7/2019,19:54:28,23.44,0.67
14/7/2019,19:59:28,25.78,0.30
14/7/2019,20:4:28,23.44,0.74
14/7/2019,20:9:27,23.44,0.30
14/7/2019,20:14:27,23.44,0.44
14/7/2019,20:19:27,21.09,0.81
14/7/2019,20:24:26,21.09,0.37
14/7/2019,20:29:26,23.44,0.15
14/7/2019,20:34:26,23.44,0.74
14/7/2019,20:39:25,23.44,-0.22
14/7/2019,20:44:25,23.44,0.30
14/7/2019,20:49:25,21.09,0.15
14/7/2019,20:54:25,21.09,-0.44
14/7/2019,20:59:24,23.44,0.00
14/7/2019,21:4:24,25.78,0.00
14/7/2019,21:9:24,23.44,0.52
14/7/2019,21:14:23,23.44,-0.15
14/7/2019,21:19:23,23.44,0.67
14/7/2019,21:24:23,21.09,0.07
14/7/2019,21:29:22,23.44,-0.37
14/7/2019,21:34:22,23.44,0.22
14/7/2019,21:39:22,23.44,0.59
14/7/2019,21:44:22,23.44,-0.30
14/7/2019,21:49:21,23.44,0.37
14/7/2019,21:54:21,25.78,0.44
14/7/2019,21:59:21,23.44,-0.30
14/7/2019,22:4:20,23.44,0.89
14/7/2019,22:9:20,23.44,0.22
14/7/2019,22:14:20,23.44,0.15
14/7/2019,22:19:20,21.09,0.07
14/7/2019,22:24:19,23.44,0.44
14/7/2019,22:29:19,23.44,-0.22
14/7/2019,22:34:19,23.44,-0.07
14/7/2019,22:39:18,23.44,-0.15
14/7/2019,22:44:18,23.44,0.07
14/7/2019,22:49:18,23.44,-0.30
14/7/2019,22:54:17,23.44,-0.37
14/7/2019,22:59:17,23.44,-0.07
14/7/2019,23:4:17,21.09,0.37
14/7/2019,23:9:17,25.78,-0.37
14/7/2019,23:14:16,25.78,0.74
14/7/2019,23:19:16,21.09,-0.22
14/7/2019,23:24:16,21.09,0.44
14/7/2019,23:29:15,25.78,-0.52
14/7/2019,23:34:15,21.09,0.00
14/7/2019,23:39:15,21.09,0.15
14/7/2019,23:44:14,23.44,0.22
14/7/2019,23:49:14,21.09,0.07
14/7/2019,23:54:14,23.44,0.30
14/7/2019,23:59:14,23.44,-0.74
15/7/2019,0:4:13,23.44,-0.37
15/7/2019,0:9:13,23.44,0.37
15/7/2019,0:14:13,23.44,0.22
15/7/2019,0:19:12,23.44,0.15
15/7/2019,0:24:12,23.44,0.15
15/7/2019,0:29:12,21.09,0.59
15/7/2019,0:34:12,21.09,0.00
15/7/2019,0:39:11,23.44,0.52
15/7/2019,0:44:11,23.44,-0.52
15/7/2019,0:49:11,21.09,0.52
15/7/2019,0:54:10,23.44,-0.30
15/7/2019,0:59:10,28.12,-0.37
15/7/2019,1:4:10,18.75,0.07
15/7/2019,1:9:9,23.44,0.30
15/7/2019,1:14:9,23.44,-0.07
15/7/2019,1:19:9,25.78,-0.22
15/7/2019,1:24:9,21.09,0.07
15/7/2019,1:29:8,23.44,-0.52
15/7/2019,1:34:8,21.09,0.15
15/7/2019,1:39:8,21.09,-0.07
15/7/2019,1:44:7,21.09,0.59
15/7/2019,1:49:7,23.44,-0.22
15/7/2019,1:54:7,21.09,0.30
15/7/2019,1:59:6,21.09,-0.30
15/7/2019,2:4:6,23.44,-0.59
15/7/2019,2:9:6,21.09,0.07
15/7/2019,2:14:6,23.44,0.30
15/7/2019,2:19:5,21.09,-0.30
15/7/2019,2:24:5,21.09,-0.22
15/7/2019,2:29:5,23.44,0.59
15/7/2019,2:34:4,23.44,-0.07
15/7/2019,2:39:4,23.44,0.44
15/7/2019,2:44:4,23.44,-0.15
15/7/2019,2:49:3,21.09,-0.22
15/7/2019,2:54:3,23.44,-0.52
15/7/2019,2:59:3,23.44,0.67
15/7/2019,3:4:3,23.44,0.22
15/7/2019,3:9:2,21.09,0.15
15/7/2019,3:14:2,23.44,-0.67
15/7/2019,3:19:2,21.09,0.30
15/7/2019,3:24:1,23.44,0.59
15/7/2019,3:29:1,23.44,-0.15
15/7/2019,3:34:1,23.44,0.37
15/7/2019,3:39:0,21.09,-0.07
15/7/2019,3:44:0,21.09,0.37
15/7/2019,3:49:0,21.09,-0.15
15/7/2019,3:54:0,21.09,-0.22
15/7/2019,3:58:59,23.44,-0.44
15/7/2019,4:3:59,23.44,-0.30
15/7/2019,4:8:59,23.44,0.07
15/7/2019,4:13:58,23.44,-0.30
15/7/2019,4:18:58,21.09,-0.07
15/7/2019,4:23:58,23.44,0.37
15/7/2019,4:28:57,23.44,0.22
15/7/2019,4:33:57,23.44,-0.37
15/7/2019,4:38:57,23.44,0.07
15/7/2019,4:43:57,23.44,0.22
15/7/2019,4:48:56,23.44,0.59
15/7/2019,4:53:56,23.44,0.15
15/7/2019,4:58:56,23.44,-0.37
15/7/2019,5:3:55,23.44,0.52
15/7/2019,5:8:55,21.09,-0.37
15/7/2019,5:13:55,23.44,-0.15
15/7/2019,5:18:54,23.44,-0.44
15/7/2019,5:23:54,23.44,0.22
15/7/2019,5:28:54,23.44,-0.30
15/7/2019,5:33:54,21.09,-0.22
15/7/2019,5:38:53,23.44,0.44
15/7/2019,5:43:53,23.44,-0.15
15/7/2019,5:48:53,21.09,0.52
15/7/2019,5:53:52,23.44,-0.22
15/7/2019,5:58:52,23.44,0.22
15/7/2019,6:3:52,21.09,0.59
15/7/2019,6:8:51,23.44,-0.15
15/7/2019,6:13:51,21.09,-0.15
15/7/2019,6:18:51,23.44,0.44
15/7/2019,6:23:50,25.78,-0.07
15/7/2019,6:28:50,23.44,-0.52
15/7/2019,6:33:50,21.09,0.44
15/7/2019,6:38:50,23.44,0.89
15/7/2019,6:43:49,23.44,0.30
15/7/2019,6:48:49,21.09,0.30
15/7/2019,6:53:49,18.75,-0.15
15/7/2019,6:58:48,23.44,-0.44
15/7/2019,7:3:48,21.09,0.44
15/7/2019,7:8:48,23.44,0.15
15/7/2019,7:13:47,25.78,0.00
15/7/2019,7:18:47,23.44,0.00
15/7/2019,7:23:47,25.78,0.30
15/7/2019,7:28:47,21.09,-0.30
15/7/2019,7:33:46,21.09,0.22
15/7/2019,7:38:46,23.44,-0.22
15/7/2019,7:43:46,21.09,0.74
15/7/2019,7:48:45,21.09,0.15
15/7/2019,7:53:45,21.09,0.00
15/7/2019,7:58:45,23.44,-0.67
15/7/2019,8:3:44,23.44,0.30
15/7/2019,8:8:44,23.44,-0.15
15/7/2019,8:13:44,23.44,0.67
15/7/2019,8:18:44,21.09,0.59
15/7/2019,8:23:43,23.44,0.00
15/7/2019,8:28:43,21.09,0.15
15/7/2019,8:33:43,23.44,0.44
15/7/2019,8:38:42,23.44,-0.59
15/7/2019,8:43:42,21.09,0.37
15/7/2019,8:48:42,21.09,0.30
15/7/2019,8:53:41,21.09,0.44
15/7/2019,8:58:41,23.44,1.04
15/7/2019,9:3:41,23.44,0.52
15/7/2019,9:8:41,23.44,0.74
15/7/2019,9:13:40,21.09,1.04
15/7/2019,9:18:40,23.44,1.26
15/7/2019,9:23:40,16.41,1.78
15/7/2019,9:28:39,21.09,1.70
15/7/2019,9:33:39,21.09,1.55
15/7/2019,9:38:39,23.44,2.29
15/7/2019,9:43:38,18.75,2.29
15/7/2019,9:48:38,23.44,1.85
15/7/2019,9:53:38,23.44,2.81
15/7/2019,9:58:38,21.09,1.78
15/7/2019,10:3:37,23.44,1.70
15/7/2019,10:8:37,21.09,1.55
15/7/2019,10:13:37,23.44,3.11
15/7/2019,10:18:36,18.75,2.29
15/7/2019,10:23:36,23.44,3.18
15/7/2019,10:28:36,23.44,1.26
15/7/2019,10:33:35,23.44,2.07
15/7/2019,10:38:35,23.44,1.92
15/7/2019,10:43:35,23.44,2.37
15/7/2019,10:48:35,21.09,3.18
15/7/2019,10:53:34,21.09,3.63
15/7/2019,10:58:34,21.09,3.92
15/7/2019,11:3:34,23.44,4.00
15/7/2019,11:8:33,23.44,3.77
15/7/2019,11:13:33,21.09,3.70
15/7/2019,11:18:33,21.09,1.33
15/7/2019,11:23:32,23.44,2.00
15/7/2019,11:28:32,23.44,2.74
15/7/2019,11:33:32,23.44,4.81
15/7/2019,11:38:32,23.44,3.03
15/7/2019,11:43:31,23.44,4.00
15/7/2019,11:48:31,23.44,4.22
15/7/2019,11:53:31,18.75,5.70
15/7/2019,11:58:30,23.44,6.44
15/7/2019,12:3:30,23.44,3.18
15/7/2019,12:8:30,21.09,2.29
15/7/2019,12:13:29,23.44,1.63
15/7/2019,12:18:29,23.44,2.66
15/7/2019,12:23:29,23.44,3.18
15/7/2019,12:28:29,23.44,3.03
15/7/2019,12:33:28,21.09,4.22
15/7/2019,12:38:28,23.44,4.88
15/7/2019,12:43:28,23.44,6.21
15/7/2019,12:48:27,23.44,7.40
15/7/2019,12:53:27,23.44,7.47
15/7/2019,12:58:27,23.44,7.55
15/7/2019,13:3:27,21.09,7.62
15/7/2019,13:8:26,23.44,6.95
15/7/2019,13:13:26,21.09,7.03
15/7/2019,13:18:26,23.44,6.14
15/7/2019,13:23:25,23.44,6.44
15/7/2019,13:28:25,23.44,6.58
15/7/2019,13:33:25,23.44,5.77
15/7/2019,13:38:24,23.44,5.70
15/7/2019,13:43:24,23.44,4.59
15/7/2019,13:48:24,23.44,4.14
15/7/2019,13:53:24,21.09,2.59
15/7/2019,13:58:23,23.44,3.48
15/7/2019,14:3:23,23.44,2.81
15/7/2019,14:8:23,23.44,4.22
15/7/2019,14:13:22,23.44,4.59
15/7/2019,14:18:22,23.44,4.44
15/7/2019,14:23:22,23.44,5.33
15/7/2019,14:28:21,21.09,4.59
15/7/2019,14:33:21,21.09,3.85
15/7/2019,14:38:21,21.09,4.51
15/7/2019,14:43:21,23.44,4.29
15/7/2019,14:48:20,23.44,4.59
15/7/2019,14:53:20,23.44,5.33
15/7/2019,14:58:20,23.44,5.18
15/7/2019,15:3:19,23.44,4.07
15/7/2019,15:8:19,21.09,5.25
15/7/2019,15:13:19,23.44,3.70
15/7/2019,15:18:19,23.44,4.00
15/7/2019,15:23:18,25.78,1.92
15/7/2019,15:28:18,23.44,5.47
15/7/2019,15:33:18,23.44,5.70
15/7/2019,15:38:17,23.44,5.77
15/7/2019,15:43:17,21.09,6.21
15/7/2019,15:48:17,23.44,3.11
15/7/2019,15:53:16,23.44,2.00
15/7/2019,15:58:16,21.09,2.44
15/7/2019,16:3:16,21.09,1.11
15/7/2019,16:8:16,23.44,2.66
15/7/2019,16:13:15,23.44,2.52
15/7/2019,16:18:15,23.44,1.85
15/7/2019,16:23:15,21.09,2.89
15/7/2019,16:28:14,23.44,2.66
15/7/2019,16:33:14,21.09,3.26
15/7/2019,16:38:14,23.44,3.48
15/7/2019,16:43:13,23.44,3.11
15/7/2019,16:48:13,23.44,2.52
15/7/2019,16:53:13,23.44,3.26
15/7/2019,16:58:13,23.44,2.29
15/7/2019,17:3:12,23.44,1.92
15/7/2019,17:8:12,23.44,1.63
15/7/2019,17:13:12,23.44,1.11
15/7/2019,17:18:11,23.44,0.74
15/7/2019,17:23:11,23.44,0.96
15/7/2019,17:28:11,21.09,0.44
15/7/2019,17:33:11,23.44,0.52
15/7/2019,17:38:10,23.44,0.59
15/7/2019,17:43:10,23.44,1.41
15/7/2019,17:48:10,23.44,2.29
15/7/2019,17:53:9,23.44,1.41
15/7/2019,17:58:9,18.75,2.07
15/7/2019,18:3:9,25.78,2.00
15/7/2019,18:8:8,21.09,1.33
15/7/2019,18:13:8,23.44,2.07
15/7/2019,18:18:8,21.09,0.96
15/7/2019,18:23:8,23.44,0.96
15/7/2019,18:28:7,23.44,0.44
15/7/2019,18:33:7,25.78,0.15
15/7/2019,18:38:7,23.44,0.74
15/7/2019,18:43:6,23.44,1.26
15/7/2019,18:48:6,25.78,1.78
15/7/2019,18:53:6,23.44,1.26
15/7/2019,18:58:6,23.44,0.96
15/7/2019,19:3:5,21.09,1.18
15/7/2019,19:8:5,23.44,1.11
15/7/2019,19:13:5,23.44,0.67
15/7/2019,19:18:4,23.44,0.22
15/7/2019,19:23:4,23.44,0.00
15/7/2019,19:28:4,18.75,1.04
15/7/2019,19:33:3,23.44,0.22
15/7/2019,19:38:3,23.44,0.81
15/7/2019,19:43:3,25.78,0.89
15/7/2019,19:48:3,23.44,0.00
15/7/2019,19:53:2,23.44,0.67
15/7/2019,19:58:2,23.44,0.30
15/7/2019,20:3:2,21.09,0.15
15/7/2019,20:8:1,23.44,0.15
15/7/2019,20:13:1,25.78,-0.07
15/7/2019,20:18:1,23.44,0.44
15/7/2019,20:23:0,21.09,0.52
15/7/2019,20:28:0,21.09,0.59
15/7/2019,20:33:0,23.44,-0.30
15/7/2019,20:38:0,23.44,0.37
15/7/2019,20:42:59,23.44,0.00
15/7/2019,20:47:59,23.44,0.22
15/7/2019,20:52:59,23.44,0.22
15/7/2019,20:57:58,23.44,0.22
15/7/2019,21:2:58,23.44,0.15
15/7/2019,21:7:58,25.78,0.44
15/7/2019,21:12:58,23.44,0.07
15/7/2019,21:17:57,23.44,0.22
15/7/2019,21:22:57,23.44,0.15
15/7/2019,21:27:57,25.78,0.30
15/7/2019,21:32:56,23.44,0.30
15/7/2019,21:37:56,23.44,-0.44
15/7/2019,21:42:56,23.44,0.37
15/7/2019,21:47:55,23.44,0.59
15/7/2019,21:52:55,23.44,0.30
15/7/2019,21:57:55,23.44,0.07
15/7/2019,22:2:55,23.44,-0.59
15/7/2019,22:7:54,23.44,0.37
15/7/2019,22:12:54,23.44,-0.59
15/7/2019,22:17:54,21.09,-0.15
15/7/2019,22:22:53,23.44,0.52
15/7/2019,22:27:53,23.44,-0.22
15/7/2019,22:32:53,23.44,0.74
15/7/2019,22:37:52,21.09,-0.59
15/7/2019,22:42:52,23.44,0.00
15/7/2019,22:47:52,23.44,-0.15
15/7/2019,22:52:52,23.44,0.30
15/7/2019,22:57:51,23.44,0.22
15/7/2019,23:2:51,23.44,0.67
15/7/2019,23:7:51,23.44,0.22
15/7/2019,23:12:50,23.44,-0.22
15/7/2019,23:17:50,21.09,0.30
15/7/2019,23:22:50,23.44,-0.37
15/7/2019,23:27:50,23.44,-0.67
15/7/2019,23:32:49,21.09,0.15
15/7/2019,23:37:49,21.09,0.07
15/7/2019,23:42:49,23.44,0.00
15/7/2019,23:47:48,23.44,0.00
15/7/2019,23:52:48,23.44,0.30
15/7/2019,23:57:48,23.44,0.37
16/7/2019,0:2:47,23.44,0.22
16/7/2019,0:7:47,23.44,0.59
16/7/2019,0:12:47,21.09,0.00
16/7/2019,0:17:46,25.78,0.52
16/7/2019,0:22:46,18.75,0.59
16/7/2019,0:27:46,23.44,0.00
16/7/2019,0:32:46,21.09,0.37
16/7/2019,0:37:45,23.44,0.15
16/7/2019,0:42:45,23.44,-0.37
16/7/2019,0:47:45,23.44,-0.30
16/7/2019,0:52:44,23.44,-0.07
16/7/2019,0:57:44,23.44,0.00
16/7/2019,1:2:44,23.44,-0.44
16/7/2019,1:7:43,23.44,-0.07
16/7/2019,1:12:43,23.44,-0.15
16/7/2019,1:17:43,23.44,-0.30
16/7/2019,1:22:43,23.44,0.15
16/7/2019,1:27:42,23.44,-0.22
16/7/2019,1:32:42,21.09,0.22
16/7/2019,1:37:42,25.78,0.74
16/7/2019,1:42:41,21.09,0.52
16/7/2019,1:47:41,23.44,0.52
16/7/2019,1:52:41,23.44,-0.15
16/7/2019,1:57:40,23.44,0.07
16/7/2019,2:2:40,21.09,0.44
16/7/2019,2:7:40,25.78,0.52
16/7/2019,2:12:40,23.44,0.15
16/7/2019,2:17:39,23.44,-0.15
16/7/2019,2:22:39,23.44,0.44
16/7/2019,2:27:39,23.44,-0.07
16/7/2019,2:32:38,23.44,0.30
16/7/2019,2:37:38,25.78,-0.07
16/7/2019,2:42:38,23.44,-0.15
16/7/2019,2:47:37,21.09,-0.07
16/7/2019,2:52:37,23.44,0.52
16/7/2019,2:57:37,23.44,0.07
16/7/2019,3:2:37,23.44,-0.22
16/7/2019,3:7:36,23.44,0.15
16/7/2019,3:12:36,23.44,0.30
16/7/2019,3:17:36,21.09,-0.15
16/7/2019,3:22:35,23.44,-0.07
16/7/2019,3:27:35,23.44,0.67
16/7/2019,3:32:35,23.44,-0.37
16/7/2019,3:37:34,23.44,0.22
16/7/2019,3:42:34,25.78,0.37
16/7/2019,3:47:34,23.44,0.30
16/7/2019,3:52:34,28.12,0.15
16/7/2019,3:57:33,23.44,0.07
16/7/2019,4:2:33,23.44,0.07
16/7/2019,4:7:33,21.09,0.07
16/7/2019,4:12:32,23.44,0.44
16/7/2019,4:17:32,23.44,0.52
16/7/2019,4:22:32,23.44,0.67
16/7/2019,4:27:31,21.09,-0.15
16/7/2019,4:32:31,23.44,0.22
16/7/2019,4:37:31,23.44,0.00
16/7/2019,4:42:30,21.09,0.15
16/7/2019,4:47:30,23.44,0.44
16/7/2019,4:52:30,23.44,-0.30
16/7/2019,4:57:30,23.44,0.15
16/7/2019,5:2:29,16.41,-0.22
16/7/2019,5:7:29,21.09,0.00
16/7/2019,5:12:29,23.44,0.37
16/7/2019,5:17:28,23.44,0.30
16/7/2019,5:22:28,21.09,-0.22
16/7/2019,5:27:28,23.44,1.04
16/7/2019,5:32:27,23.44,-0.07
16/7/2019,5:37:27,25.78,0.30
16/7/2019,5:42:27,21.09,-0.30
16/7/2019,5:47:27,23.44,-0.07
16/7/2019,5:52:26,23.44,0.59
16/7/2019,5:57:26,23.44,-0.59
16/7/2019,6:2:26,23.44,-0.07
16/7/2019,6:7:25,23.44,0.00
16/7/2019,6:12:25,23.44,-0.52
16/7/2019,6:17:25,25.78,0.30
16/7/2019,6:22:24,21.09,0.22
16/7/2019,6:27:24,21.09,-0.30
16/7/2019,6:32:24,23.44,0.44
16/7/2019,6:37:24,23.44,0.15
16/7/2019,6:42:23,23.44,0.07
16/7/2019,6:47:23,23.44,0.15
16/7/2019,6:52:23,25.78,0.44
16/7/2019,6:57:22,23.44,0.22
16/7/2019,7:2:22,23.44,0.22
16/7/2019,7:7:22,25.78,0.59
16/7/2019,7:12:21,23.44,0.81
16/7/2019,7:17:21,23.44,0.00
16/7/2019,7:22:21,23.44,0.30
16/7/2019,7:27:20,23.44,-0.37
16/7/2019,7:32:20,23.44,0.37
16/7/2019,7:37:20,23.44,0.37
16/7/2019,7:42:20,23.44,0.52
16/7/2019,7:47:19,23.44,0.15
16/7/2019,7:52:19,23.44,0.15
16/7/2019,7:57:19,23.44,0.59
16/7/2019,8:2:18,23.44,0.22
16/7/2019,8:7:18,23.44,0.07
16/7/2019,8:12:18,23.44,0.67
16/7/2019,8:17:17,23.44,0.30
16/7/2019,8:22:17,23.44,-0.30
16/7/2019,8:27:17,21.09,-0.07
16/7/2019,8:32:17,23.44,0.37
16/7/2019,8:37:16,21.09,1.11
16/7/2019,8:42:16,25.78,0.96
16/7/2019,8:47:16,21.09,0.07
16/7/2019,8:52:15,23.44,0.89
16/7/2019,8:57:15,21.09,0.74
16/7/2019,9:2:15,23.44,0.89
16/7/2019,9:7:14,23.44,1.11
16/7/2019,9:12:14,23.44,0.96
16/7/2019,9:17:14,23.44,0.59
16/7/2019,9:22:14,23.44,1.92
16/7/2019,9:27:13,23.44,1.26
16/7/2019,9:32:13,23.44,1.48
16/7/2019,9:37:13,23.44,1.85
16/7/2019,9:42:12,23.44,1.41
16/7/2019,9:47:12,23.44,1.85
16/7/2019,9:52:12,23.44,1.70
16/7/2019,9:57:11,23.44,2.44
16/7/2019,10:2:11,23.44,2.52
16/7/2019,10:7:11,25.78,3.18
16/7/2019,10:12:11,28.12,3.70
16/7/2019,10:17:10,23.44,4.36
16/7/2019,10:22:10,23.44,5.03
16/7/2019,10:27:10,21.09,4.66
16/7/2019,10:32:9,25.78,4.29
16/7/2019,10:37:9,23.44,3.03
16/7/2019,10:42:9,23.44,3.11
16/7/2019,10:47:8,25.78,2.66
16/7/2019,10:52:8,23.44,3.48
16/7/2019,10:57:8,23.44,2.96
16/7/2019,11:2:8,23.44,2.96
16/7/2019,11:7:7,23.44,4.07
16/7/2019,11:12:7,23.44,3.92
16/7/2019,11:17:7,23.44,3.77
16/7/2019,11:22:6,23.44,4.36
16/7/2019,11:27:6,23.44,3.11
16/7/2019,11:32:6,23.44,2.59
16/7/2019,11:37:5,25.78,3.11
16/7/2019,11:42:5,25.78,4.51
16/7/2019,11:47:5,23.44,7.92
16/7/2019,11:52:5,23.44,10.80
16/7/2019,11:57:4,23.44,4.96
16/7/2019,12:2:4,23.44,9.32
16/7/2019,12:7:4,23.44,8.36
16/7/2019,12:12:3,23.44,5.99
16/7/2019,12:17:3,25.78,4.36
16/7/2019,12:22:3,23.44,3.77
16/7/2019,12:27:2,25.78,3.92
16/7/2019,12:32:2,25.78,2.96
16/7/2019,12:37:2,23.44,3.26
16/7/2019,12:42:2,23.44,4.36
16/7/2019,12:47:1,23.44,5.70
16/7/2019,12:52:1,23.44,5.70
16/7/2019,12:57:1,23.44,5.33
16/7/2019,13:2:0,23.44,5.70
16/7/2019,13:7:0,23.44,5.40
16/7/2019,13:12:0,23.44,4.66
16/7/2019,13:16:59,23.44,4.22
16/7/2019,13:21:59,23.44,3.63
16/7/2019,13:26:59,23.44,4.88
16/7/2019,13:31:59,23.44,4.14
16/7/2019,13:36:58,23.44,6.07
16/7/2019,13:41:58,23.44,8.06
16/7/2019,13:46:58,23.44,9.54
16/7/2019,13:51:57,23.44,9.17
16/7/2019,13:56:57,25.78,5.62
16/7/2019,14:1:57,23.44,6.44
16/7/2019,14:6:57,23.44,12.58
16/7/2019,14:11:56,23.44,11.99
16/7/2019,14:16:56,23.44,6.81
16/7/2019,14:21:56,23.44,6.73
16/7/2019,14:26:55,23.44,4.88
16/7/2019,14:31:55,23.44,4.44
16/7/2019,14:36:55,23.44,5.10
16/7/2019,14:41:54,25.78,2.22
16/7/2019,14:46:54,25.78,5.33
16/7/2019,14:51:54,25.78,7.25
16/7/2019,14:56:54,25.78,5.70
16/7/2019,15:1:53,23.44,5.40
16/7/2019,15:6:53,23.44,3.26
16/7/2019,15:11:53,23.44,5.18
16/7/2019,15:16:52,25.78,3.18
16/7/2019,15:21:52,23.44,5.03
16/7/2019,15:26:52,21.09,5.25
16/7/2019,15:31:51,23.44,5.25
16/7/2019,15:36:51,23.44,4.07
16/7/2019,15:41:51,23.44,3.26
16/7/2019,15:46:51,23.44,1.78
16/7/2019,15:51:50,23.44,3.03
16/7/2019,15:56:50,23.44,3.92
16/7/2019,16:1:50,23.44,3.40
16/7/2019,16:6:49,25.78,2.59
16/7/2019,16:11:49,23.44,3.26
16/7/2019,16:16:49,23.44,2.44
16/7/2019,16:21:49,21.09,3.11
16/7/2019,16:26:48,23.44,0.96
16/7/2019,16:31:48,23.44,2.52
16/7/2019,16:36:48,23.44,2.81
16/7/2019,16:41:47,23.44,2.22
16/7/2019,16:46:47,23.44,1.63
16/7/2019,16:51:47,23.44,1.92
16/7/2019,16:56:46,23.44,2.29
16/7/2019,17:1:46,23.44,1.70
16/7/2019,17:6:46,23.44,1.63
16/7/2019,17:11:46,25.78,1.85
16/7/2019,17:16:45,23.44,1.85
16/7/2019,17:21:45,25.78,1.33
16/7/2019,17:26:45,25.78,1.18
16/7/2019,17:31:44,28.12,1.85
16/7/2019,17:36:44,23.44,1.63
