Date,Time,Voltage,SC_Current
17/7/2019,1:31:18,4.69,-0.67
17/7/2019,1:36:17,4.69,-1.04
17/7/2019,1:41:17,0.00,0.30
17/7/2019,1:46:17,2.34,-0.44
17/7/2019,1:51:17,4.69,-0.44
17/7/2019,1:56:16,4.69,-0.52
17/7/2019,2:1:16,4.69,-1.41
17/7/2019,2:6:16,2.34,-0.59
17/7/2019,2:11:15,0.00,-0.59
17/7/2019,2:16:15,2.34,-0.96
17/7/2019,2:21:15,0.00,-0.89
17/7/2019,2:26:14,0.00,-0.96
17/7/2019,2:31:14,4.69,-0.37
17/7/2019,2:36:14,2.34,0.30
17/7/2019,2:41:14,2.34,-0.37
17/7/2019,2:46:13,4.69,-0.44
17/7/2019,2:51:13,4.69,-0.52
17/7/2019,2:56:13,2.34,0.07
17/7/2019,3:1:12,4.69,-0.37
17/7/2019,3:6:12,2.34,-0.44
17/7/2019,3:11:12,7.03,-0.44
17/7/2019,3:16:12,2.34,-0.74
17/7/2019,3:21:11,2.34,-0.30
17/7/2019,3:26:11,2.34,-0.30
17/7/2019,3:31:11,2.34,-0.07
17/7/2019,3:36:10,7.03,-0.44
17/7/2019,3:41:10,2.34,-0.96
17/7/2019,3:46:10,2.34,0.15
17/7/2019,3:51:9,4.69,-1.04
17/7/2019,3:56:9,4.69,-0.59
17/7/2019,4:1:9,2.34,-0.81
17/7/2019,4:6:9,2.34,-0.52
17/7/2019,4:11:8,4.69,-0.37
17/7/2019,4:16:8,4.69,-0.67
17/7/2019,4:21:8,2.34,-0.22
17/7/2019,4:26:7,4.69,-0.81
17/7/2019,4:31:7,0.00,-0.07
17/7/2019,4:36:7,4.69,0.00
17/7/2019,4:41:6,2.34,-0.22
17/7/2019,4:46:6,4.69,0.22
17/7/2019,4:51:6,7.03,-0.07
17/7/2019,4:56:6,0.00,-0.67
17/7/2019,5:1:5,4.69,0.15
17/7/2019,5:6:5,4.69,0.44
17/7/2019,5:11:5,2.34,-0.59
17/7/2019,5:16:4,4.69,-1.18
17/7/2019,5:21:4,7.03,-0.37
17/7/2019,5:26:4,4.69,-0.15
17/7/2019,5:31:3,4.69,-0.44
17/7/2019,5:36:3,4.69,-0.52
17/7/2019,5:41:3,4.69,-0.07
17/7/2019,5:46:3,4.69,0.22
17/7/2019,5:51:2,4.69,-0.30
17/7/2019,5:56:2,2.34,0.07
17/7/2019,6:1:2,7.03,-1.18
17/7/2019,6:6:1,2.34,-1.04
17/7/2019,6:11:1,4.69,-0.37
17/7/2019,6:16:1,4.69,0.07
17/7/2019,6:21:0,2.34,-0.59
17/7/2019,6:26:0,4.69,0.07
17/7/2019,6:31:0,4.69,0.15
17/7/2019,6:36:0,2.34,0.22
17/7/2019,6:40:59,4.69,-0.44
17/7/2019,6:45:59,4.69,-0.67
17/7/2019,6:50:59,2.34,0.00
17/7/2019,6:55:58,4.69,-0.37
17/7/2019,7:0:58,4.69,0.07
17/7/2019,7:5:58,4.69,-0.74
17/7/2019,7:10:57,2.34,-0.74
17/7/2019,7:15:57,2.34,-0.22
17/7/2019,7:20:57,2.34,0.22
17/7/2019,7:25:56,4.69,-0.52
17/7/2019,7:30:56,4.69,0.00
17/7/2019,7:35:56,2.34,-0.74
17/7/2019,7:40:56,2.34,0.15
17/7/2019,7:45:55,2.34,-0.15
17/7/2019,7:50:55,2.34,-0.15
17/7/2019,7:55:55,4.69,-0.74
17/7/2019,8:0:54,2.34,-0.89
17/7/2019,8:5:54,4.69,-0.67
17/7/2019,8:10:54,4.69,-0.30
17/7/2019,8:15:53,4.69,0.15
17/7/2019,8:20:53,4.69,0.15
17/7/2019,8:25:53,4.69,0.15
17/7/2019,8:30:53,2.34,-0.96
17/7/2019,8:35:52,2.34,-0.52
17/7/2019,8:40:52,2.34,-0.22
17/7/2019,8:45:52,4.69,-0.15
17/7/2019,8:50:51,4.69,-0.89
17/7/2019,8:55:51,4.69,-0.81
17/7/2019,9:0:51,2.34,-0.37
17/7/2019,9:5:50,2.34,-0.44
17/7/2019,9:10:50,4.69,-0.22
17/7/2019,9:15:50,2.34,-0.15
17/7/2019,9:20:50,7.03,-0.81
17/7/2019,9:25:49,4.69,-0.30
17/7/2019,9:30:49,4.69,-0.67
17/7/2019,9:35:49,4.69,-0.52
17/7/2019,9:40:48,4.69,-0.22
17/7/2019,9:45:48,4.69,2.81
17/7/2019,9:50:48,0.00,-0.15
17/7/2019,9:55:47,4.69,0.22
17/7/2019,10:0:47,2.34,-0.37
17/7/2019,10:5:47,2.34,-0.96
17/7/2019,10:10:46,7.03,-0.52
17/7/2019,10:15:46,2.34,-0.07
17/7/2019,10:20:46,4.69,0.30
17/7/2019,10:25:46,7.03,0.00
17/7/2019,10:30:45,4.69,-0.22
17/7/2019,10:35:45,2.34,3.33
17/7/2019,10:40:45,2.34,-0.07
17/7/2019,10:45:44,4.69,0.30
17/7/2019,10:50:44,2.34,3.85
17/7/2019,10:55:44,2.34,0.00
17/7/2019,11:0:43,2.34,-0.15
17/7/2019,11:5:43,2.34,-0.30
17/7/2019,11:10:43,7.03,1.48
17/7/2019,11:15:43,4.69,0.07
17/7/2019,11:20:42,4.69,1.63
17/7/2019,11:25:42,4.69,2.15
17/7/2019,11:30:42,0.00,0.74
17/7/2019,11:35:41,4.69,2.74
17/7/2019,11:40:41,4.69,2.66
17/7/2019,11:45:41,2.34,3.18
17/7/2019,11:50:40,2.34,3.70
17/7/2019,11:55:40,4.69,3.55
17/7/2019,12:0:40,7.03,2.81
17/7/2019,12:5:40,4.69,3.63
17/7/2019,12:10:39,4.69,4.44
17/7/2019,12:15:39,4.69,4.73
17/7/2019,12:20:39,2.34,4.07
17/7/2019,12:25:38,4.69,5.84
17/7/2019,12:30:38,4.69,5.62
17/7/2019,12:35:38,4.69,5.47
17/7/2019,12:40:37,2.34,3.92
17/7/2019,12:45:37,4.69,5.40
17/7/2019,12:50:37,4.69,4.88
17/7/2019,12:55:37,2.34,3.26
17/7/2019,13:0:36,4.69,3.18
17/7/2019,13:5:36,4.69,4.59
17/7/2019,13:10:36,4.69,6.66
17/7/2019,13:15:35,4.69,6.14
17/7/2019,13:20:35,2.34,7.40
17/7/2019,13:25:35,4.69,7.55
17/7/2019,13:30:35,2.34,7.77
17/7/2019,13:35:34,4.69,7.32
17/7/2019,13:40:34,4.69,6.44
17/7/2019,13:45:34,4.69,4.81
17/7/2019,13:50:33,4.69,5.47
17/7/2019,13:55:33,4.69,6.73
17/7/2019,14:0:33,2.34,7.18
17/7/2019,14:5:32,4.69,5.77
17/7/2019,14:10:32,2.34,3.70
17/7/2019,14:15:32,4.69,5.70
17/7/2019,14:20:32,2.34,3.48
17/7/2019,14:25:31,4.69,6.88
17/7/2019,14:30:31,4.69,5.84
17/7/2019,14:35:31,2.34,6.14
17/7/2019,14:40:30,2.34,2.81
17/7/2019,14:45:30,4.69,4.07
17/7/2019,14:50:30,2.34,3.63
17/7/2019,14:55:30,4.69,4.14
17/7/2019,15:0:29,4.69,3.85
17/7/2019,15:5:29,2.34,3.18
17/7/2019,15:10:29,4.69,4.36
17/7/2019,15:15:28,2.34,3.33
17/7/2019,15:20:28,2.34,3.48
17/7/2019,15:25:28,4.69,3.85
17/7/2019,15:30:27,0.00,3.03
17/7/2019,15:35:27,4.69,2.66
17/7/2019,15:40:27,4.69,2.74
17/7/2019,15:45:27,4.69,2.44
17/7/2019,15:50:26,4.69,2.07
17/7/2019,15:55:26,4.69,2.37
17/7/2019,16:0:26,4.69,2.89
17/7/2019,16:5:25,2.34,2.07
17/7/2019,16:10:25,4.69,2.96
17/7/2019,16:15:25,4.69,3.18
17/7/2019,16:20:25,4.69,3.33
17/7/2019,16:25:24,2.34,2.37
17/7/2019,16:30:24,0.00,3.48
17/7/2019,16:35:24,2.34,2.96
17/7/2019,16:40:23,4.69,2.66
17/7/2019,16:45:23,4.69,2.37
17/7/2019,16:50:23,2.34,2.81
17/7/2019,16:55:22,2.34,2.22
17/7/2019,17:0:22,4.69,0.96
17/7/2019,17:5:22,2.34,1.85
17/7/2019,17:10:22,4.69,2.07
17/7/2019,17:15:21,4.69,2.22
17/7/2019,17:20:21,4.69,1.04
17/7/2019,17:25:21,4.69,0.89
17/7/2019,17:30:20,4.69,0.52
17/7/2019,17:35:20,4.69,-0.22
17/7/2019,17:40:20,4.69,-0.07
17/7/2019,17:45:20,4.69,-0.44
17/7/2019,17:50:19,4.69,-0.44
17/7/2019,17:55:19,2.34,0.30
17/7/2019,18:0:19,4.69,-0.22
17/7/2019,18:5:18,9.38,-0.37
17/7/2019,18:10:18,4.69,-0.52
