Date,Time,Voltage,SC_Current
16/7/2019,17:6:47,4.69,-0.30
16/7/2019,17:11:47,4.69,-0.37
16/7/2019,17:16:47,4.69,-0.37
16/7/2019,17:21:47,2.34,0.30
16/7/2019,17:26:46,4.69,-0.52
16/7/2019,17:31:46,4.69,-0.59
16/7/2019,17:36:46,2.34,-0.59
16/7/2019,17:41:45,4.69,-0.81
16/7/2019,17:46:45,4.69,-0.59
16/7/2019,17:51:45,2.34,-0.74
16/7/2019,17:56:44,4.69,-0.59
16/7/2019,18:1:44,4.69,-0.07
16/7/2019,18:6:44,4.69,-0.89
16/7/2019,18:11:44,2.34,-0.07
16/7/2019,18:16:43,4.69,-1.33
16/7/2019,18:21:43,2.34,-0.30
16/7/2019,18:26:43,4.69,-0.37
16/7/2019,18:31:42,2.34,-0.37
16/7/2019,18:36:42,4.69,-1.18
16/7/2019,18:41:42,4.69,-0.89
16/7/2019,18:46:42,4.69,-0.52
16/7/2019,18:51:41,4.69,-1.18
16/7/2019,18:56:41,2.34,-1.11
