Date,Time,Voltage,SC_Current
1/10/2019,7:10:47,0.03,0.01
1/10/2019,7:13:47,0.03,0.01
1/10/2019,7:16:47,0.03,0.01
1/10/2019,7:19:47,0.03,0.00
1/10/2019,7:22:46,0.04,0.00
1/10/2019,7:25:46,0.04,0.01
1/10/2019,7:28:46,0.04,0.00
1/10/2019,7:31:46,0.04,0.01
1/10/2019,7:34:46,0.04,0.01
1/10/2019,7:37:46,0.03,0.01
1/10/2019,7:40:45,0.03,0.00
1/10/2019,7:43:45,0.03,0.01
1/10/2019,7:46:45,0.04,0.01
1/10/2019,7:49:45,0.04,0.00
1/10/2019,7:52:45,0.04,-0.00
1/10/2019,7:55:44,0.04,0.00
1/10/2019,7:58:44,0.03,0.00
1/10/2019,8:1:44,0.03,0.00
1/10/2019,8:4:44,0.02,0.01
1/10/2019,8:7:44,0.02,0.01
1/10/2019,8:10:43,0.03,-0.01
1/10/2019,8:13:43,0.04,0.01
1/10/2019,8:16:43,0.04,0.01
1/10/2019,8:19:43,0.04,0.01
1/10/2019,8:22:43,0.03,0.00
1/10/2019,8:25:43,0.03,0.00
1/10/2019,8:28:42,0.03,0.01
1/10/2019,8:31:42,0.03,0.01
1/10/2019,8:34:42,0.02,0.01
1/10/2019,8:37:42,0.01,0.00
1/10/2019,8:40:42,0.02,0.01
1/10/2019,8:43:41,0.01,0.01
1/10/2019,8:46:41,0.01,0.00
1/10/2019,8:49:41,0.01,0.00
1/10/2019,8:52:41,0.00,-0.00
1/10/2019,8:55:41,0.00,0.01
1/10/2019,8:58:40,0.01,0.00
1/10/2019,9:1:40,0.01,0.00
1/10/2019,9:4:40,0.01,-0.00
1/10/2019,9:7:40,0.01,0.01
1/10/2019,9:10:40,0.02,0.02
1/10/2019,9:13:40,0.03,0.01
1/10/2019,9:16:39,0.03,0.01
1/10/2019,9:19:39,0.03,0.01
1/10/2019,9:22:39,0.02,-0.00
1/10/2019,9:25:39,0.01,-0.00
1/10/2019,9:28:39,0.01,0.00
1/10/2019,9:31:38,0.01,-0.00
1/10/2019,9:34:38,0.00,0.00
1/10/2019,9:37:38,0.00,-0.00
1/10/2019,9:40:38,0.00,-0.00
1/10/2019,9:43:38,0.01,0.00
1/10/2019,9:46:38,0.00,0.01
1/10/2019,9:49:37,0.00,0.00
1/10/2019,9:52:37,0.00,0.00
1/10/2019,9:55:37,0.00,0.00
1/10/2019,9:58:37,0.00,0.00
1/10/2019,10:1:37,0.01,0.01
1/10/2019,10:4:36,0.01,0.01
1/10/2019,10:7:36,0.02,0.00
1/10/2019,10:10:36,0.03,0.01
1/10/2019,10:13:36,0.05,0.01
1/10/2019,10:16:36,0.05,0.00
1/10/2019,10:19:35,0.04,0.00
1/10/2019,10:22:35,0.04,-0.01
1/10/2019,10:25:35,0.04,0.00
1/10/2019,10:28:35,0.04,0.01
1/10/2019,10:31:35,0.03,0.01
1/10/2019,10:34:35,0.02,0.00
1/10/2019,10:37:34,0.02,-0.00
1/10/2019,10:40:34,0.02,0.00
1/10/2019,10:43:34,0.02,-0.00
1/10/2019,10:46:34,0.01,0.01
1/10/2019,10:49:34,0.01,0.01
1/10/2019,10:52:33,0.01,0.01
1/10/2019,10:55:33,0.01,0.00
1/10/2019,10:58:33,0.01,0.01
1/10/2019,11:1:33,0.01,0.01
1/10/2019,11:4:33,0.01,0.00
1/10/2019,11:7:32,0.03,0.00
1/10/2019,11:10:32,0.01,0.01
1/10/2019,11:13:32,0.01,0.00
1/10/2019,11:16:32,0.01,0.00
1/10/2019,11:19:32,0.01,-0.00
1/10/2019,11:22:32,0.01,0.01
1/10/2019,11:25:31,0.01,0.00
1/10/2019,11:28:31,0.01,-0.00
1/10/2019,11:31:31,0.01,0.01
1/10/2019,11:34:31,0.01,0.00
1/10/2019,11:37:31,0.01,0.01
1/10/2019,11:40:30,0.01,0.00
1/10/2019,11:43:30,0.02,0.01
1/10/2019,11:46:30,0.01,-0.00
1/10/2019,11:49:30,0.01,0.01
1/10/2019,11:52:30,0.01,0.00
1/10/2019,11:55:29,0.01,0.01
1/10/2019,11:58:29,0.01,0.00
1/10/2019,12:1:29,0.01,-0.00
1/10/2019,12:4:29,0.01,-0.00
1/10/2019,12:7:29,0.01,0.00
1/10/2019,12:10:29,0.02,0.01
1/10/2019,12:13:28,0.02,-0.00
1/10/2019,12:16:28,0.02,0.01
1/10/2019,12:19:28,0.01,0.00
1/10/2019,12:22:28,0.03,-0.00
1/10/2019,12:25:28,0.03,0.00
1/10/2019,12:28:27,0.03,-0.00
1/10/2019,12:31:27,0.03,0.00
1/10/2019,12:34:27,0.03,0.00
1/10/2019,12:37:27,0.01,0.00
1/10/2019,12:40:27,0.01,0.00
1/10/2019,12:43:26,0.01,0.00
1/10/2019,12:46:26,0.01,0.01
1/10/2019,12:49:26,0.01,0.00
1/10/2019,12:52:26,0.01,0.00
1/10/2019,12:55:26,0.01,0.01
1/10/2019,12:58:26,0.01,-0.01
1/10/2019,13:1:25,0.01,0.00
1/10/2019,13:4:25,0.01,0.00
1/10/2019,13:7:25,0.01,0.01
1/10/2019,13:10:25,0.01,0.01
1/10/2019,13:13:25,0.01,0.01
1/10/2019,13:16:24,0.02,0.00
1/10/2019,13:19:24,0.02,-0.00
1/10/2019,13:22:24,0.02,-0.00
1/10/2019,13:25:24,0.03,0.01
1/10/2019,13:28:24,0.03,-0.00
1/10/2019,13:31:23,0.03,0.00
1/10/2019,13:34:23,0.04,0.00
1/10/2019,13:37:23,0.03,0.00
1/10/2019,13:40:23,0.03,0.00
1/10/2019,13:43:23,0.02,0.01
1/10/2019,13:46:22,0.01,0.01
1/10/2019,13:49:22,0.01,-0.00
1/10/2019,13:52:22,0.02,0.00
1/10/2019,13:55:22,0.02,0.00
1/10/2019,13:58:22,0.01,0.01
1/10/2019,14:1:22,0.01,0.00
1/10/2019,14:4:21,0.01,0.01
1/10/2019,14:7:21,0.01,-0.00
1/10/2019,14:10:21,0.01,0.01
1/10/2019,14:13:21,0.01,0.02
1/10/2019,14:16:21,0.01,0.01
1/10/2019,14:19:20,0.01,0.01
1/10/2019,14:22:20,0.25,-0.00
1/10/2019,14:25:20,0.01,0.00
1/10/2019,14:28:20,0.01,0.01
1/10/2019,14:31:20,0.01,-0.00
1/10/2019,14:34:19,0.14,0.00
1/10/2019,14:37:19,0.01,0.00
1/10/2019,14:40:19,0.01,0.00
1/10/2019,14:43:19,0.00,-0.00
1/10/2019,14:46:19,0.00,0.00
1/10/2019,14:49:19,0.00,0.01
1/10/2019,14:52:18,0.01,0.01
1/10/2019,14:55:18,0.00,-0.00
1/10/2019,14:58:18,0.00,0.00
1/10/2019,15:1:18,0.00,0.00
1/10/2019,15:4:18,0.00,0.01
1/10/2019,15:7:17,0.00,0.01
1/10/2019,15:10:17,0.00,0.01
1/10/2019,15:13:17,0.00,0.01
1/10/2019,15:16:17,0.00,0.00
1/10/2019,15:19:17,0.00,0.01
1/10/2019,15:22:16,0.00,0.01
1/10/2019,15:25:16,0.00,0.01
1/10/2019,15:28:16,0.00,0.01
1/10/2019,15:31:16,0.00,0.01
1/10/2019,15:34:16,0.00,0.01
1/10/2019,15:37:15,0.00,0.00
1/10/2019,15:40:15,0.00,0.01
1/10/2019,15:43:15,0.00,0.01
1/10/2019,15:46:15,0.00,0.01
1/10/2019,15:49:15,0.00,0.01
1/10/2019,15:52:15,0.00,0.00
1/10/2019,15:55:14,0.00,0.00
1/10/2019,15:58:14,0.00,0.00
1/10/2019,16:1:14,0.00,0.00
1/10/2019,16:4:14,0.00,0.01
1/10/2019,16:7:14,0.00,0.00
1/10/2019,16:10:13,0.00,0.00
1/10/2019,16:13:13,0.00,0.01
1/10/2019,16:16:13,0.00,0.01
1/10/2019,16:19:13,0.00,0.01
1/10/2019,16:22:13,0.00,0.00
1/10/2019,16:25:12,0.00,0.01
1/10/2019,16:28:12,0.00,0.00
1/10/2019,16:31:12,0.00,0.01
1/10/2019,16:34:12,0.00,0.01
1/10/2019,16:37:12,0.00,0.00
1/10/2019,16:40:11,0.00,-0.01
1/10/2019,16:43:11,0.00,0.00
1/10/2019,16:46:11,0.00,0.01
1/10/2019,16:49:11,0.00,0.01
1/10/2019,16:52:11,0.01,0.01
1/10/2019,16:55:11,0.04,0.00
1/10/2019,16:58:10,0.13,0.00
1/10/2019,17:1:10,0.33,0.01
1/10/2019,17:4:10,0.68,-0.00
1/10/2019,17:7:10,1.31,0.00
1/10/2019,17:10:10,2.53,0.01
1/10/2019,17:13:9,4.73,0.01
1/10/2019,17:16:9,7.61,0.01
1/10/2019,17:19:9,11.22,0.02
1/10/2019,17:22:9,14.56,0.03
1/10/2019,17:25:9,16.01,0.05
1/10/2019,17:28:8,16.43,0.06
1/10/2019,17:31:8,16.77,0.07
1/10/2019,17:34:8,17.28,0.09
1/10/2019,17:37:8,17.83,0.12
1/10/2019,17:40:8,18.24,0.16
1/10/2019,17:43:7,18.48,0.18
1/10/2019,17:46:7,18.68,0.21
1/10/2019,17:49:7,18.81,0.23
1/10/2019,17:52:7,18.90,0.25
1/10/2019,17:55:7,18.97,0.27
1/10/2019,17:58:7,19.05,0.29
1/10/2019,18:1:6,19.13,0.32
1/10/2019,18:4:6,19.19,0.33
1/10/2019,18:7:6,19.12,0.29
1/10/2019,18:10:6,18.93,0.26
1/10/2019,18:13:6,18.95,0.26
1/10/2019,18:16:5,18.98,0.27
1/10/2019,18:19:5,19.40,0.36
1/10/2019,18:22:5,19.59,0.61
1/10/2019,18:25:5,19.62,0.69
1/10/2019,18:28:5,19.68,0.74
1/10/2019,18:31:4,20.04,0.78
1/10/2019,18:34:4,20.29,0.99
1/10/2019,18:37:4,20.30,1.07
1/10/2019,18:40:4,20.31,1.17
1/10/2019,18:43:4,20.34,1.25
1/10/2019,18:46:3,20.35,1.32
1/10/2019,18:49:3,20.37,1.39
1/10/2019,18:52:3,20.41,1.49
1/10/2019,18:55:3,20.46,1.60
1/10/2019,18:58:3,20.50,1.75
1/10/2019,19:1:3,20.49,1.83
1/10/2019,19:4:2,20.36,1.73
1/10/2019,19:7:2,20.48,2.01
1/10/2019,19:10:2,20.37,1.96
1/10/2019,19:13:2,20.18,1.61
1/10/2019,19:16:2,20.24,1.65
1/10/2019,19:19:1,20.19,1.73
1/10/2019,19:22:1,20.02,1.49
1/10/2019,19:25:1,20.08,1.54
1/10/2019,19:28:1,19.98,1.42
1/10/2019,19:31:1,20.08,1.55
1/10/2019,19:34:0,20.21,1.85
1/10/2019,19:37:0,20.26,2.10
1/10/2019,19:40:0,20.38,2.73
1/10/2019,19:43:0,20.09,2.28
1/10/2019,19:46:0,20.29,2.92
1/10/2019,19:48:59,20.12,2.81
1/10/2019,19:51:59,20.15,2.97
1/10/2019,19:54:59,20.12,3.06
1/10/2019,19:57:59,20.07,3.16
1/10/2019,20:0:59,20.02,3.29
1/10/2019,20:3:59,19.95,3.42
1/10/2019,20:6:58,19.99,3.70
1/10/2019,20:9:58,19.96,4.04
1/10/2019,20:12:58,19.96,4.52
1/10/2019,20:15:58,19.87,4.94
1/10/2019,20:18:58,19.67,4.68
1/10/2019,20:21:57,19.50,4.34
1/10/2019,20:24:57,19.46,4.16
1/10/2019,20:27:57,19.24,3.40
1/10/2019,20:30:57,19.20,2.81
1/10/2019,20:33:57,19.35,2.68
1/10/2019,20:36:56,19.51,2.53
1/10/2019,20:39:56,19.50,2.26
1/10/2019,20:42:56,19.58,2.10
1/10/2019,20:45:56,19.68,2.19
1/10/2019,20:48:56,19.80,2.37
1/10/2019,20:51:56,20.05,3.13
1/10/2019,20:54:55,19.88,2.82
1/10/2019,20:57:55,19.81,2.69
1/10/2019,21:0:55,19.63,2.56
1/10/2019,21:3:55,20.46,5.90
1/10/2019,21:6:55,19.84,4.57
1/10/2019,21:9:54,19.77,5.33
1/10/2019,21:12:54,19.62,5.09
1/10/2019,21:15:54,19.62,4.99
1/10/2019,21:18:54,19.54,4.96
1/10/2019,21:21:54,19.42,5.00
1/10/2019,21:24:53,19.45,5.01
1/10/2019,21:27:53,19.52,5.05
1/10/2019,21:30:53,19.46,5.08
1/10/2019,21:33:53,19.39,5.15
1/10/2019,21:36:53,19.44,5.19
1/10/2019,21:39:53,19.60,5.21
1/10/2019,21:42:52,19.56,5.25
1/10/2019,21:45:52,19.39,5.30
1/10/2019,21:48:52,19.37,5.32
1/10/2019,21:51:52,19.43,5.37
1/10/2019,21:54:52,19.46,5.42
1/10/2019,21:57:51,19.48,5.46
1/10/2019,22:0:51,19.37,5.49
1/10/2019,22:3:51,19.29,5.52
1/10/2019,22:6:51,19.27,5.57
1/10/2019,22:9:51,19.24,5.59
1/10/2019,22:12:51,19.15,5.59
1/10/2019,22:15:50,19.21,5.64
1/10/2019,22:18:50,19.22,5.66
1/10/2019,22:21:50,19.13,5.73
1/10/2019,22:24:50,19.14,5.77
1/10/2019,22:27:50,19.11,5.82
1/10/2019,22:30:49,19.28,5.85
1/10/2019,22:33:49,19.35,5.90
1/10/2019,22:36:49,19.42,5.96
1/10/2019,22:39:49,19.64,5.94
1/10/2019,22:42:49,19.50,5.89
1/10/2019,22:45:49,19.39,6.00
1/10/2019,22:48:48,19.32,5.99
1/10/2019,22:51:48,19.35,6.00
1/10/2019,22:54:48,19.27,0.01
1/10/2019,22:57:48,19.34,6.08
1/10/2019,23:0:48,19.30,0.00
1/10/2019,23:3:47,19.32,-0.01
1/10/2019,23:6:47,19.31,-0.01
1/10/2019,23:9:47,19.32,0.01
1/10/2019,23:12:47,19.28,0.00
1/10/2019,23:15:47,19.14,0.00
1/10/2019,23:18:47,19.16,-0.00
1/10/2019,23:21:46,18.37,2.12
1/10/2019,23:24:46,19.54,6.72
1/10/2019,23:27:46,19.39,0.00
1/10/2019,23:30:46,19.17,0.01
1/10/2019,23:33:46,19.13,0.01
1/10/2019,23:36:45,18.62,0.00
1/10/2019,23:39:45,19.16,4.71
1/10/2019,23:42:45,19.61,7.12
1/10/2019,23:45:45,19.39,0.01
1/10/2019,23:48:45,19.31,4.60
1/10/2019,23:51:45,19.52,6.91
1/10/2019,23:54:44,19.22,0.00
1/10/2019,23:57:44,19.05,-0.00
2/10/2019,0:0:44,19.08,-0.00
2/10/2019,0:3:44,19.11,-0.00
2/10/2019,0:6:44,19.29,-0.00
2/10/2019,0:9:43,19.48,6.59
2/10/2019,0:12:43,19.47,-0.00
2/10/2019,0:15:43,19.49,0.01
2/10/2019,0:18:43,19.45,0.00
2/10/2019,0:21:43,19.29,0.00
2/10/2019,0:24:43,19.19,-0.00
2/10/2019,0:27:42,19.28,0.00
2/10/2019,0:30:42,19.18,-0.01
2/10/2019,0:33:42,19.21,5.39
2/10/2019,0:36:42,18.36,1.82
2/10/2019,0:39:42,19.97,6.75
2/10/2019,0:42:42,19.53,6.73
2/10/2019,0:45:41,19.10,-0.00
2/10/2019,0:48:41,18.70,2.35
2/10/2019,0:51:41,19.54,4.93
2/10/2019,0:54:41,19.34,3.88
2/10/2019,0:57:41,19.79,6.96
2/10/2019,1:0:40,19.43,-0.00
2/10/2019,1:3:40,19.21,0.00
2/10/2019,1:6:40,19.40,-0.01
2/10/2019,1:9:40,19.33,-0.00
2/10/2019,1:12:40,19.35,-0.01
2/10/2019,1:15:40,19.21,0.01
2/10/2019,1:18:39,19.22,0.00
2/10/2019,1:21:39,19.14,0.00
2/10/2019,1:24:39,19.65,5.97
2/10/2019,1:27:39,19.55,5.84
2/10/2019,1:30:39,19.24,4.85
2/10/2019,1:33:38,19.52,5.97
2/10/2019,1:36:38,19.33,5.52
2/10/2019,1:39:38,18.89,3.28
2/10/2019,1:42:38,18.98,3.61
2/10/2019,1:45:38,19.60,5.48
2/10/2019,1:48:38,19.54,5.46
2/10/2019,1:51:37,19.50,5.38
2/10/2019,1:54:37,19.45,4.47
2/10/2019,1:57:37,19.86,5.40
2/10/2019,2:0:37,19.61,5.30
2/10/2019,2:3:37,18.97,2.29
2/10/2019,2:6:36,18.43,1.09
2/10/2019,2:9:36,18.80,1.12
2/10/2019,2:12:36,20.33,4.50
2/10/2019,2:15:36,20.06,4.41
2/10/2019,2:18:36,18.55,1.22
2/10/2019,2:21:36,18.81,1.10
2/10/2019,2:24:35,20.53,4.50
2/10/2019,2:27:35,20.18,4.80
2/10/2019,2:30:35,19.84,4.59
2/10/2019,2:33:35,19.78,4.39
2/10/2019,2:36:35,19.75,4.21
2/10/2019,2:39:34,19.66,2.99
2/10/2019,2:42:34,19.90,3.93
2/10/2019,2:45:34,19.86,3.90
2/10/2019,2:48:34,19.78,3.82
2/10/2019,2:51:34,19.69,3.75
2/10/2019,2:54:34,19.70,3.76
2/10/2019,2:57:33,19.64,3.68
2/10/2019,3:0:33,19.56,3.65
2/10/2019,3:3:33,19.59,3.74
2/10/2019,3:6:33,19.50,3.66
2/10/2019,3:9:33,19.42,3.06
2/10/2019,3:12:32,18.50,0.89
2/10/2019,3:15:32,18.70,0.91
2/10/2019,3:18:32,18.80,0.80
2/10/2019,3:21:32,18.93,0.77
2/10/2019,3:24:32,19.07,0.77
2/10/2019,3:27:32,19.20,0.81
2/10/2019,3:30:31,20.65,3.04
2/10/2019,3:33:31,20.22,2.75
