Date,Time,Voltage,SC_Current
13/10/2019,23:53:1,0.00,-0.01
13/10/2019,23:56:1,0.01,-0.01
13/10/2019,23:59:1,0.03,-0.02
14/10/2019,0:2:1,0.02,-0.00
14/10/2019,0:5:0,0.03,0.00
14/10/2019,0:8:0,0.02,-0.01
14/10/2019,0:11:0,0.01,-0.01
14/10/2019,0:14:0,0.03,-0.00
14/10/2019,0:17:0,0.04,0.01
14/10/2019,0:19:59,0.04,-0.01
14/10/2019,0:22:59,0.01,-0.01
14/10/2019,0:25:59,0.01,-0.01
14/10/2019,0:28:59,0.02,-0.01
14/10/2019,0:31:59,0.02,-0.01
14/10/2019,0:34:58,0.02,0.00
14/10/2019,0:37:58,0.02,-0.01
14/10/2019,0:40:58,0.02,-0.01
14/10/2019,0:43:58,0.03,-0.01
14/10/2019,0:46:58,0.02,-0.01
14/10/2019,0:49:58,0.03,-0.01
14/10/2019,0:52:57,0.03,-0.01
14/10/2019,0:55:57,0.04,-0.01
14/10/2019,0:58:57,0.06,-0.01
14/10/2019,1:1:57,0.03,-0.01
14/10/2019,1:4:57,0.02,-0.01
14/10/2019,1:7:56,0.02,-0.00
14/10/2019,1:10:56,0.02,0.00
14/10/2019,1:13:56,0.01,-0.02
14/10/2019,1:16:56,0.02,-0.01
14/10/2019,1:19:56,0.04,-0.02
14/10/2019,1:22:56,0.04,-0.01
14/10/2019,1:25:55,0.01,-0.01
14/10/2019,1:28:55,0.03,0.00
14/10/2019,1:31:55,0.04,-0.01
14/10/2019,1:34:55,0.04,-0.01
14/10/2019,1:37:55,0.01,-0.01
14/10/2019,1:40:54,0.03,-0.01
14/10/2019,1:43:54,0.04,-0.02
14/10/2019,1:46:54,0.02,-0.01
14/10/2019,1:49:54,0.03,-0.01
14/10/2019,1:52:54,0.01,-0.01
14/10/2019,1:55:54,0.01,-0.01
14/10/2019,1:58:53,0.02,-0.02
14/10/2019,2:1:53,0.01,-0.00
14/10/2019,2:4:53,0.00,-0.00
14/10/2019,2:7:53,0.01,-0.01
14/10/2019,2:10:53,0.02,-0.02
14/10/2019,2:13:52,0.02,-0.01
14/10/2019,2:16:52,0.02,-0.01
14/10/2019,2:19:52,0.03,-0.01
14/10/2019,2:22:52,0.03,-0.02
14/10/2019,2:25:52,0.01,-0.01
14/10/2019,2:28:52,0.01,-0.01
14/10/2019,2:31:51,0.00,-0.01
14/10/2019,2:34:51,0.01,-0.02
14/10/2019,2:37:51,0.01,-0.01
14/10/2019,2:40:51,0.01,-0.01
14/10/2019,2:43:51,0.02,-0.02
14/10/2019,2:46:50,0.01,-0.01
14/10/2019,2:49:50,0.00,-0.01
14/10/2019,2:52:50,0.03,-0.01
14/10/2019,2:55:50,0.02,-0.01
14/10/2019,2:58:50,0.03,-0.01
14/10/2019,3:1:49,0.04,-0.01
14/10/2019,3:4:49,0.03,-0.02
14/10/2019,3:7:49,0.03,-0.02
14/10/2019,3:10:49,0.03,-0.01
14/10/2019,3:13:49,0.04,-0.00
14/10/2019,3:16:49,0.03,-0.02
14/10/2019,3:19:48,0.04,-0.01
14/10/2019,3:22:48,0.03,-0.01
14/10/2019,3:25:48,0.03,-0.01
14/10/2019,3:28:48,0.02,-0.01
14/10/2019,3:31:48,0.02,-0.01
14/10/2019,3:34:47,0.03,-0.02
14/10/2019,3:37:47,0.01,-0.02
14/10/2019,3:40:47,0.02,-0.01
14/10/2019,3:43:47,0.02,-0.01
14/10/2019,3:46:47,0.02,-0.01
14/10/2019,3:49:47,0.02,-0.02
14/10/2019,3:52:46,0.02,-0.00
14/10/2019,3:55:46,0.01,-0.00
14/10/2019,3:58:46,0.01,-0.01
14/10/2019,4:1:46,0.00,-0.01
14/10/2019,4:4:46,0.01,-0.00
14/10/2019,4:7:45,0.01,-0.00
14/10/2019,4:10:45,0.03,-0.00
14/10/2019,4:13:45,0.03,-0.00
14/10/2019,4:16:45,0.02,0.01
14/10/2019,4:19:45,0.02,-0.02
14/10/2019,4:22:45,0.00,-0.01
14/10/2019,4:25:44,0.00,-0.01
14/10/2019,4:28:44,0.00,-0.01
14/10/2019,4:31:44,0.00,-0.01
14/10/2019,4:34:44,0.00,-0.00
14/10/2019,4:37:44,0.00,-0.00
14/10/2019,4:40:43,0.00,-0.02
14/10/2019,4:43:43,0.00,-0.01
14/10/2019,4:46:43,0.00,-0.00
14/10/2019,4:49:43,0.01,-0.02
14/10/2019,4:52:43,0.01,-0.01
14/10/2019,4:55:42,0.01,-0.01
14/10/2019,4:58:42,0.00,-0.01
14/10/2019,5:1:42,0.00,-0.01
14/10/2019,5:4:42,0.00,-0.01
14/10/2019,5:7:42,0.00,-0.01
14/10/2019,5:10:42,0.00,-0.01
14/10/2019,5:13:41,0.00,-0.01
14/10/2019,5:16:41,0.00,-0.01
14/10/2019,5:19:41,0.00,-0.01
14/10/2019,5:22:41,0.00,-0.01
14/10/2019,5:25:41,0.00,-0.01
14/10/2019,5:28:40,0.00,-0.01
14/10/2019,5:31:40,0.01,0.00
14/10/2019,5:34:40,0.02,-0.01
14/10/2019,5:37:40,0.04,-0.01
14/10/2019,5:40:40,0.11,-0.01
14/10/2019,5:43:40,0.24,-0.01
14/10/2019,5:46:39,0.49,-0.01
14/10/2019,5:49:39,1.15,-0.00
14/10/2019,5:52:39,2.83,-0.01
14/10/2019,5:55:39,5.86,-0.01
14/10/2019,5:58:39,8.92,-0.00
14/10/2019,6:1:38,11.69,-0.01
14/10/2019,6:4:38,13.48,0.01
14/10/2019,6:7:38,14.83,0.01
14/10/2019,6:10:38,15.73,0.03
14/10/2019,6:13:38,16.78,0.06
14/10/2019,6:16:37,17.44,0.08
14/10/2019,6:19:37,17.65,0.10
14/10/2019,6:22:37,17.85,0.10
14/10/2019,6:25:37,18.18,0.14
14/10/2019,6:28:37,18.47,0.18
14/10/2019,6:31:37,18.48,0.17
14/10/2019,6:34:36,18.56,0.18
14/10/2019,6:37:36,18.69,0.22
14/10/2019,6:40:36,18.56,0.20
14/10/2019,6:43:36,18.81,0.22
14/10/2019,6:46:36,19.24,0.34
14/10/2019,6:49:35,19.40,0.39
14/10/2019,6:52:35,19.22,0.33
14/10/2019,6:55:35,19.41,0.39
14/10/2019,6:58:35,19.58,0.44
14/10/2019,7:1:35,19.91,0.63
14/10/2019,7:4:34,19.88,0.64
14/10/2019,7:7:34,19.81,0.58
14/10/2019,7:10:34,19.68,0.55
14/10/2019,7:13:34,19.59,0.50
14/10/2019,7:16:34,19.76,0.58
14/10/2019,7:19:34,19.57,0.50
14/10/2019,7:22:33,20.41,1.08
14/10/2019,7:25:33,20.35,1.12
14/10/2019,7:28:33,20.31,1.19
14/10/2019,7:31:33,20.31,1.26
14/10/2019,7:34:33,20.35,1.36
14/10/2019,7:37:32,20.36,1.42
14/10/2019,7:40:32,20.34,1.46
14/10/2019,7:43:32,20.41,1.66
14/10/2019,7:46:32,20.37,1.71
14/10/2019,7:49:32,20.34,1.75
14/10/2019,7:52:31,20.32,1.78
14/10/2019,7:55:31,20.34,1.90
14/10/2019,7:58:31,20.40,2.00
14/10/2019,8:1:31,20.41,2.17
14/10/2019,8:4:31,20.38,2.31
14/10/2019,8:7:31,19.31,0.80
14/10/2019,8:10:30,19.60,0.93
14/10/2019,8:13:30,19.84,1.07
14/10/2019,8:16:30,20.67,2.71
14/10/2019,8:19:30,20.48,2.66
14/10/2019,8:22:30,19.75,1.63
14/10/2019,8:25:29,20.41,2.32
14/10/2019,8:28:29,20.69,3.39
14/10/2019,8:31:29,20.45,3.33
14/10/2019,8:34:29,20.28,3.35
14/10/2019,8:37:29,20.23,3.35
14/10/2019,8:40:29,20.10,3.38
14/10/2019,8:43:28,20.21,3.35
14/10/2019,8:46:28,20.16,3.27
14/10/2019,8:49:28,19.23,1.16
14/10/2019,8:52:28,20.38,3.40
14/10/2019,8:55:28,20.30,3.52
14/10/2019,8:58:27,19.82,1.31
14/10/2019,9:1:27,19.18,1.20
14/10/2019,9:4:27,20.38,3.65
14/10/2019,9:7:27,19.44,1.44
14/10/2019,9:10:27,19.61,1.77
14/10/2019,9:13:26,20.36,3.99
14/10/2019,9:16:26,20.19,4.03
14/10/2019,9:19:26,20.02,4.00
14/10/2019,9:22:26,20.24,4.36
14/10/2019,9:25:26,19.76,3.95
14/10/2019,9:28:26,19.63,2.73
14/10/2019,9:31:25,20.64,4.50
14/10/2019,9:34:25,20.33,4.43
14/10/2019,9:37:25,20.08,4.53
14/10/2019,9:40:25,20.05,4.83
14/10/2019,9:43:25,18.79,1.22
14/10/2019,9:46:24,19.31,1.96
14/10/2019,9:49:24,19.99,4.51
14/10/2019,9:52:24,19.96,5.07
14/10/2019,9:55:24,19.85,5.00
14/10/2019,9:58:24,19.82,5.21
14/10/2019,10:1:24,18.84,1.87
14/10/2019,10:4:23,20.18,5.44
14/10/2019,10:7:23,19.85,5.12
14/10/2019,10:10:23,19.69,3.94
14/10/2019,10:13:23,19.24,2.28
14/10/2019,10:16:23,18.99,1.43
14/10/2019,10:19:22,20.27,5.27
14/10/2019,10:22:22,20.03,5.15
14/10/2019,10:25:22,18.83,1.84
14/10/2019,10:28:22,19.89,5.39
14/10/2019,10:31:22,19.88,5.53
14/10/2019,10:34:22,19.78,-0.01
14/10/2019,10:37:21,19.78,-0.01
14/10/2019,10:40:21,19.71,-0.02
14/10/2019,10:43:21,19.70,-0.02
14/10/2019,10:46:21,19.75,-0.01
14/10/2019,10:49:21,19.83,-0.00
14/10/2019,10:52:20,18.73,-0.01
14/10/2019,10:55:20,19.03,2.15
14/10/2019,10:58:20,19.16,1.58
14/10/2019,11:1:20,20.38,6.46
14/10/2019,11:4:20,19.91,-0.01
14/10/2019,11:7:20,19.79,-0.01
14/10/2019,11:10:19,19.85,-0.01
14/10/2019,11:13:19,20.01,-0.01
14/10/2019,11:16:19,19.97,-0.00
14/10/2019,11:19:19,19.85,-0.01
14/10/2019,11:22:19,19.12,-0.02
14/10/2019,11:25:18,18.98,1.98
14/10/2019,11:28:18,19.09,1.45
14/10/2019,11:31:18,20.35,4.68
14/10/2019,11:34:18,20.40,6.70
14/10/2019,11:37:18,20.06,-0.01
14/10/2019,11:40:18,19.97,-0.01
14/10/2019,11:43:17,19.97,-0.01
14/10/2019,11:46:17,19.79,-0.00
14/10/2019,11:49:17,20.02,7.07
14/10/2019,11:52:17,20.11,6.71
14/10/2019,11:55:17,18.52,-0.01
14/10/2019,11:58:16,20.41,6.90
14/10/2019,12:1:16,19.14,1.72
14/10/2019,12:4:16,20.40,6.54
14/10/2019,12:7:16,20.11,-0.01
14/10/2019,12:10:16,20.00,-0.02
14/10/2019,12:13:16,19.90,-0.01
14/10/2019,12:16:15,19.82,-0.01
14/10/2019,12:19:15,19.86,-0.01
14/10/2019,12:22:15,19.86,-0.02
14/10/2019,12:25:15,19.75,-0.01
14/10/2019,12:28:15,19.64,-0.02
14/10/2019,12:31:15,19.65,-0.02
14/10/2019,12:34:14,19.69,-0.02
14/10/2019,12:37:14,19.98,-0.01
14/10/2019,12:40:14,19.97,-0.01
14/10/2019,12:43:14,18.45,-0.01
14/10/2019,12:46:14,20.03,-0.00
14/10/2019,12:49:13,19.90,-0.02
14/10/2019,12:52:13,19.73,-0.00
14/10/2019,12:55:13,19.90,-0.01
14/10/2019,12:58:13,18.16,0.00
14/10/2019,13:1:13,18.92,1.55
14/10/2019,13:4:13,20.20,4.30
14/10/2019,13:7:12,20.56,6.42
14/10/2019,13:10:12,20.29,-0.00
14/10/2019,13:13:12,20.32,-0.01
14/10/2019,13:16:12,20.08,-0.01
14/10/2019,13:19:12,18.99,-0.01
14/10/2019,13:22:11,20.22,0.00
14/10/2019,13:25:11,20.16,-0.01
14/10/2019,13:28:11,19.99,0.00
14/10/2019,13:31:11,19.95,-0.00
14/10/2019,13:34:11,20.05,-0.00
14/10/2019,13:37:11,19.04,0.00
14/10/2019,13:40:10,18.95,1.27
14/10/2019,13:43:10,20.96,5.80
14/10/2019,13:46:10,20.48,-0.01
14/10/2019,13:49:10,20.30,-0.01
14/10/2019,13:52:10,20.17,-0.01
14/10/2019,13:55:9,20.02,-0.01
14/10/2019,13:58:9,20.06,0.01
14/10/2019,14:1:9,20.00,-0.01
14/10/2019,14:4:9,19.99,-0.00
14/10/2019,14:7:9,19.93,0.00
14/10/2019,14:10:9,19.91,-0.01
14/10/2019,14:13:8,19.95,-0.01
14/10/2019,14:16:8,19.84,-0.00
14/10/2019,14:19:8,19.96,-0.00
14/10/2019,14:22:8,20.15,-0.00
14/10/2019,14:25:8,20.10,0.01
14/10/2019,14:28:7,19.96,-0.00
14/10/2019,14:31:7,19.99,-0.01
14/10/2019,14:34:7,20.02,-0.01
14/10/2019,14:37:7,19.94,0.01
14/10/2019,14:40:7,19.91,-0.00
14/10/2019,14:43:7,19.87,-0.01
14/10/2019,14:46:6,20.13,4.75
14/10/2019,14:49:6,20.12,4.89
14/10/2019,14:52:6,18.76,-0.00
14/10/2019,14:55:6,20.31,5.16
14/10/2019,14:58:6,19.07,1.73
14/10/2019,15:1:5,19.14,1.62
14/10/2019,15:4:5,19.12,1.17
14/10/2019,15:7:5,19.94,2.51
14/10/2019,15:10:5,20.40,4.54
14/10/2019,15:13:5,19.49,3.92
14/10/2019,15:16:5,19.08,1.40
14/10/2019,15:19:4,19.37,1.35
14/10/2019,15:22:4,19.44,1.20
14/10/2019,15:25:4,19.18,0.83
14/10/2019,15:28:4,19.34,0.83
14/10/2019,15:31:4,19.40,0.78
14/10/2019,15:34:3,20.23,2.54
14/10/2019,15:37:3,19.24,0.65
14/10/2019,15:40:3,20.83,3.40
14/10/2019,15:43:3,20.57,3.42
14/10/2019,15:46:3,20.43,3.58
14/10/2019,15:49:3,20.29,3.71
14/10/2019,15:52:2,19.29,1.20
14/10/2019,15:55:2,19.99,1.82
14/10/2019,15:58:2,19.00,0.65
14/10/2019,16:1:2,19.22,0.68
14/10/2019,16:4:2,19.59,0.89
14/10/2019,16:7:1,20.72,3.14
14/10/2019,16:10:1,20.48,3.15
14/10/2019,16:13:1,20.01,2.32
14/10/2019,16:16:1,20.01,2.10
14/10/2019,16:19:1,19.66,1.31
14/10/2019,16:22:1,18.58,0.45
14/10/2019,16:25:0,20.27,1.79
14/10/2019,16:28:0,20.10,1.53
14/10/2019,16:31:0,20.25,1.81
14/10/2019,16:34:0,20.21,1.79
14/10/2019,16:37:0,20.22,1.76
14/10/2019,16:39:59,20.18,1.71
14/10/2019,16:42:59,20.16,1.72
14/10/2019,16:45:59,20.19,1.76
14/10/2019,16:48:59,20.16,1.76
14/10/2019,16:51:59,20.12,1.69
14/10/2019,16:54:59,19.98,1.63
14/10/2019,16:57:58,19.97,1.60
14/10/2019,17:0:58,19.87,1.46
14/10/2019,17:3:58,19.71,1.21
14/10/2019,17:6:58,19.29,0.78
14/10/2019,17:9:58,19.29,0.73
14/10/2019,17:12:57,19.10,0.57
14/10/2019,17:15:57,18.98,0.50
14/10/2019,17:18:57,18.68,0.36
14/10/2019,17:21:57,18.79,0.37
14/10/2019,17:24:57,18.77,0.35
14/10/2019,17:27:57,18.74,0.32
14/10/2019,17:30:56,17.93,0.18
14/10/2019,17:33:56,18.12,0.18
14/10/2019,17:36:56,18.00,0.17
14/10/2019,17:39:56,17.80,0.15
14/10/2019,17:42:56,17.81,0.15
14/10/2019,17:45:55,17.56,0.12
14/10/2019,17:48:55,17.62,0.12
14/10/2019,17:51:55,17.08,0.09
14/10/2019,17:54:55,15.91,0.06
14/10/2019,17:57:55,14.71,0.03
14/10/2019,18:0:55,13.42,0.03
14/10/2019,18:3:54,11.56,0.02
14/10/2019,18:6:54,9.93,0.01
14/10/2019,18:9:54,7.33,0.01
14/10/2019,18:12:54,4.03,-0.00
14/10/2019,18:15:54,1.82,-0.00
14/10/2019,18:18:53,0.63,-0.00
14/10/2019,18:21:53,0.21,0.00
14/10/2019,18:24:53,0.06,-0.01
14/10/2019,18:27:53,0.01,-0.01
14/10/2019,18:30:53,0.00,0.00
14/10/2019,18:33:53,0.00,-0.00
14/10/2019,18:36:52,0.00,0.00
14/10/2019,18:39:52,0.00,0.00
14/10/2019,18:42:52,0.00,-0.01
14/10/2019,18:45:52,0.00,-0.00
14/10/2019,18:48:52,0.00,0.00
14/10/2019,18:51:51,0.00,-0.01
14/10/2019,18:54:51,0.00,0.00
14/10/2019,18:57:51,0.00,-0.01
14/10/2019,19:0:51,0.00,0.00
14/10/2019,19:3:51,0.00,-0.01
14/10/2019,19:6:50,0.00,-0.00
14/10/2019,19:9:50,0.00,0.00
14/10/2019,19:12:50,0.00,0.00
14/10/2019,19:15:50,0.00,-0.00
14/10/2019,19:18:50,0.00,-0.00
14/10/2019,19:21:50,0.01,0.00
14/10/2019,19:24:49,0.01,0.00
14/10/2019,19:27:49,0.00,0.00
14/10/2019,19:30:49,0.00,-0.01
14/10/2019,19:33:49,0.00,-0.01
14/10/2019,19:36:49,0.00,0.00
14/10/2019,19:39:48,0.00,0.01
14/10/2019,19:42:48,0.00,-0.00
14/10/2019,19:45:48,0.00,-0.00
14/10/2019,19:48:48,0.02,0.01
14/10/2019,19:51:48,0.02,-0.00
14/10/2019,19:54:48,0.03,0.00
14/10/2019,19:57:47,0.05,0.01
14/10/2019,20:0:47,0.08,0.01
14/10/2019,20:3:47,0.08,-0.01
14/10/2019,20:6:47,0.09,-0.00
14/10/2019,20:9:47,0.08,0.00
14/10/2019,20:12:46,0.07,-0.00
14/10/2019,20:15:46,0.07,-0.01
14/10/2019,20:18:46,0.07,0.00
14/10/2019,20:21:46,0.04,0.00
14/10/2019,20:24:46,0.02,-0.00
14/10/2019,20:27:46,0.03,-0.00
14/10/2019,20:30:45,0.02,0.01
14/10/2019,20:33:45,0.02,-0.00
14/10/2019,20:36:45,0.01,-0.01
14/10/2019,20:39:45,0.02,-0.00
14/10/2019,20:42:45,0.05,-0.00
14/10/2019,20:45:44,0.04,-0.02
14/10/2019,20:48:44,0.03,-0.01
14/10/2019,20:51:44,0.00,-0.01
14/10/2019,20:54:44,0.03,-0.00
14/10/2019,20:57:44,0.05,-0.00
14/10/2019,21:0:44,0.05,-0.01
14/10/2019,21:3:43,0.04,-0.00
14/10/2019,21:6:43,0.05,0.00
14/10/2019,21:9:43,0.02,-0.01
14/10/2019,21:12:43,0.00,-0.01
14/10/2019,21:15:43,0.01,-0.00
14/10/2019,21:18:42,0.03,-0.01
14/10/2019,21:21:42,0.03,0.01
14/10/2019,21:24:42,0.05,0.00
14/10/2019,21:27:42,0.05,-0.00
14/10/2019,21:30:42,0.05,-0.00
14/10/2019,21:33:42,0.04,0.00
14/10/2019,21:36:41,0.03,0.00
